sample_id,comparison_operation,official_token_index,official_token,whisper_token_index,whisper_token,critical_token_difference,whisper_start_time_wav_s,whisper_end_time_wav_s,whisper_start_time_source_s,whisper_end_time_source_s,whisper_time_automatic_flags,timestamp_comparison_note
-wny0OAz3g8$_$1,match,7,many,9,many,False,2.18,2.32,2.18,2.32,,Whisper估计时间；原文词时间待MFA步骤
-wny0OAz3g8$_$1,match,8,Black,10,black,False,2.32,2.54,2.32,2.54,,Whisper估计时间；原文词时间待MFA步骤
-wny0OAz3g8$_$1,match,9,workers,11,workers,False,2.54,2.82,2.54,2.82,,Whisper估计时间；原文词时间待MFA步骤
-wny0OAz3g8$_$1,match,10,couldn't,12,couldn't,False,2.82,3.2,2.82,3.2,,Whisper估计时间；原文词时间待MFA步骤
-wny0OAz3g8$_$1,match,11,get,13,get,False,3.2,3.34,3.2,3.34,,Whisper估计时间；原文词时间待MFA步骤
-wny0OAz3g8$_$1,match,12,manufacturing,14,manufacturing,False,3.34,3.88,3.34,3.88,,Whisper估计时间；原文词时间待MFA步骤
-wny0OAz3g8$_$1,match,13,or,15,or,False,3.88,4.12,3.88,4.12,,Whisper估计时间；原文词时间待MFA步骤
-wny0OAz3g8$_$1,match,14,trade,16,trade,False,4.12,4.32,4.12,4.32,,Whisper估计时间；原文词时间待MFA步骤
-wny0OAz3g8$_$1,match,15,work,17,work,False,4.32,4.56,4.32,4.56,,Whisper估计时间；原文词时间待MFA步骤
-wny0OAz3g8$_$1,match,16,which,18,which,False,4.68,4.8,4.68,4.8,,Whisper估计时间；原文词时间待MFA步骤
-wny0OAz3g8$_$1,match,17,paid,19,paid,False,4.8,5.02,4.8,5.02,,Whisper估计时间；原文词时间待MFA步骤
-wny0OAz3g8$_$1,match,18,much,20,much,False,5.02,5.26,5.02,5.26,,Whisper估计时间；原文词时间待MFA步骤
-wny0OAz3g8$_$1,match,19,better,21,better,False,5.26,5.52,5.26,5.52,,Whisper估计时间；原文词时间待MFA步骤
-wny0OAz3g8$_$1,match,20,than,22,than,False,5.52,5.74,5.52,5.74,,Whisper估计时间；原文词时间待MFA步骤
-wny0OAz3g8$_$1,match,21,service,23,service,False,5.74,6.0,5.74,6.0,,Whisper估计时间；原文词时间待MFA步骤
-wny0OAz3g8$_$1,match,22,work,24,work,False,6.0,6.22,6.0,6.22,,Whisper估计时间；原文词时间待MFA步骤
-wny0OAz3g8$_$1,insertion_whisper,,,25,And,False,6.32,6.4,6.32,6.4,,Whisper估计时间；原文词时间待MFA步骤
-wny0OAz3g8$_$1,insertion_whisper,,,26,because,False,6.4,6.68,6.4,6.68,,Whisper估计时间；原文词时间待MFA步骤
-wny0OAz3g8$_$0,deletion_official,1,trade,,,False,,,,,,原文词时间待MFA步骤
-wny0OAz3g8$_$0,deletion_official,2,labor,,,False,,,,,,原文词时间待MFA步骤
-wny0OAz3g8$_$0,deletion_official,3,unions,,,False,,,,,,原文词时间待MFA步骤
-wny0OAz3g8$_$0,deletion_official,4,didn't,,,True,,,,,,原文词时间待MFA步骤
-wny0OAz3g8$_$0,match,5,allow,1,allow,False,1.08,1.62,1.08,1.62,,Whisper估计时间；原文词时间待MFA步骤
-wny0OAz3g8$_$0,match,6,Black,2,black,False,1.62,1.92,1.62,1.92,,Whisper估计时间；原文词时间待MFA步骤
-wny0OAz3g8$_$0,match,7,workers,3,workers,False,1.92,2.22,1.92,2.22,,Whisper估计时间；原文词时间待MFA步骤
-wny0OAz3g8$_$0,match,8,to,4,to,False,2.22,2.44,2.22,2.44,,Whisper估计时间；原文词时间待MFA步骤
-wny0OAz3g8$_$0,match,9,join,5,join,False,2.44,2.68,2.44,2.68,,Whisper估计时间；原文词时间待MFA步骤
-wny0OAz3g8$_$3,match,1,Which,1,which,False,0.0,0.58,0.0,0.58,,Whisper估计时间；原文词时间待MFA步骤
-wny0OAz3g8$_$3,match,2,then,2,then,False,0.58,0.88,0.58,0.88,,Whisper估计时间；原文词时间待MFA步骤
-wny0OAz3g8$_$3,match,3,allowed,3,allowed,False,0.88,1.1,0.88,1.1,,Whisper估计时间；原文词时间待MFA步骤
-wny0OAz3g8$_$3,match,4,the,4,the,False,1.1,1.26,1.1,1.26,,Whisper估计时间；原文词时间待MFA步骤
-wny0OAz3g8$_$3,match,5,white,5,white,False,1.26,1.4,1.26,1.4,,Whisper估计时间；原文词时间待MFA步骤
-wny0OAz3g8$_$3,match,6,workers,6,workers,False,1.4,1.7,1.4,1.7,,Whisper估计时间；原文词时间待MFA步骤
-wny0OAz3g8$_$3,match,7,and,7,and,False,1.7,1.86,1.7,1.86,,Whisper估计时间；原文词时间待MFA步骤
-wny0OAz3g8$_$3,match,8,unions,8,unions,False,1.86,2.1,1.86,2.1,,Whisper估计时间；原文词时间待MFA步骤
-wny0OAz3g8$_$3,match,9,to,9,to,False,2.1,2.36,2.1,2.36,,Whisper估计时间；原文词时间待MFA步骤
-wny0OAz3g8$_$3,match,10,justify,10,justify,False,2.36,2.76,2.36,2.76,,Whisper估计时间；原文词时间待MFA步骤
-wny0OAz3g8$_$3,match,11,their,11,their,False,2.76,2.98,2.76,2.98,,Whisper估计时间；原文词时间待MFA步骤
-wny0OAz3g8$_$3,match,12,decision,12,decision,False,2.98,3.22,2.98,3.22,,Whisper估计时间；原文词时间待MFA步骤
-wny0OAz3g8$_$3,match,13,to,13,to,False,3.22,3.46,3.22,3.46,,Whisper估计时间；原文词时间待MFA步骤
-wny0OAz3g8$_$3,match,14,not,14,not,False,3.46,3.66,3.46,3.66,,Whisper估计时间；原文词时间待MFA步骤
-wny0OAz3g8$_$3,match,15,allow,15,allow,False,3.66,3.98,3.66,3.98,,Whisper估计时间；原文词时间待MFA步骤
-wny0OAz3g8$_$3,match,16,black,16,black,False,3.98,4.2,3.98,4.2,,Whisper估计时间；原文词时间待MFA步骤
-wny0OAz3g8$_$3,match,17,workers,17,workers,False,4.2,4.6,4.2,4.6,,Whisper估计时间；原文词时间待MFA步骤
-wny0OAz3g8$_$3,match,18,into,18,into,False,4.6,4.96,4.6,4.96,,Whisper估计时间；原文词时间待MFA步骤
-wny0OAz3g8$_$3,match,19,their,19,their,False,4.96,5.16,4.96,5.16,,Whisper估计时间；原文词时间待MFA步骤
-wny0OAz3g8$_$3,match,20,union,20,union,False,5.16,5.52,5.16,5.52,,Whisper估计时间；原文词时间待MFA步骤
-wny0OAz3g8$_$3,insertion_whisper,,,21,The,False,5.7,5.76,5.7,5.76,,Whisper估计时间；原文词时间待MFA步骤
-wny0OAz3g8$_$3,insertion_whisper,,,22,prevailing,False,5.76,6.06,5.76,6.06,,Whisper估计时间；原文词时间待MFA步骤
-wny0OAz3g8$_$2,insertion_whisper,,,1,service,False,0.0,0.22,0.0,0.22,,Whisper估计时间；原文词时间待MFA步骤
-wny0OAz3g8$_$2,insertion_whisper,,,2,work,False,0.22,0.48,0.22,0.48,,Whisper估计时间；原文词时间待MFA步骤
-wny0OAz3g8$_$2,match,1,And,3,And,False,0.56,0.64,0.56,0.64,,Whisper估计时间；原文词时间待MFA步骤
-wny0OAz3g8$_$2,match,2,because,4,because,False,0.64,0.94,0.64,0.94,,Whisper估计时间；原文词时间待MFA步骤
-wny0OAz3g8$_$2,match,3,they,5,they,False,0.94,1.12,0.94,1.12,,Whisper估计时间；原文词时间待MFA步骤
-wny0OAz3g8$_$2,match,4,couldn't,6,couldn't,False,1.12,1.32,1.12,1.32,,Whisper估计时间；原文词时间待MFA步骤
-wny0OAz3g8$_$2,match,5,get,7,get,False,1.32,1.44,1.32,1.44,,Whisper估计时间；原文词时间待MFA步骤
-wny0OAz3g8$_$2,match,6,these,8,these,False,1.44,1.62,1.44,1.62,,Whisper估计时间；原文词时间待MFA步骤
-wny0OAz3g8$_$2,match,7,jobs,9,jobs,False,1.62,1.96,1.62,1.96,,Whisper估计时间；原文词时间待MFA步骤
-wny0OAz3g8$_$2,match,8,Black,10,black,False,2.34,2.36,2.34,2.36,,Whisper估计时间；原文词时间待MFA步骤
-wny0OAz3g8$_$2,match,9,communities,11,communities,False,2.36,2.64,2.36,2.64,,Whisper估计时间；原文词时间待MFA步骤
-wny0OAz3g8$_$2,match,10,had,12,had,False,2.64,2.9,2.64,2.9,,Whisper估计时间；原文词时间待MFA步骤
-wny0OAz3g8$_$2,match,11,more,13,more,False,2.9,3.08,2.9,3.08,,Whisper估计时间；原文词时间待MFA步骤
-wny0OAz3g8$_$2,match,12,men,14,men,False,3.08,3.24,3.08,3.24,,Whisper估计时间；原文词时间待MFA步骤
-wny0OAz3g8$_$2,match,13,out,15,out,False,3.24,3.38,3.24,3.38,,Whisper估计时间；原文词时间待MFA步骤
-wny0OAz3g8$_$2,match,14,of,16,of,False,3.38,3.48,3.38,3.48,,Whisper估计时间；原文词时间待MFA步骤
-wny0OAz3g8$_$2,match,15,work,17,work,False,3.48,3.68,3.48,3.68,,Whisper估计时间；原文词时间待MFA步骤
-wny0OAz3g8$_$2,match,16,higher,18,higher,False,4.02,4.16,4.02,4.16,,Whisper估计时间；原文词时间待MFA步骤
-wny0OAz3g8$_$2,match,17,rates,19,rates,False,4.16,4.36,4.16,4.36,,Whisper估计时间；原文词时间待MFA步骤
-wny0OAz3g8$_$2,match,18,of,20,of,False,4.36,4.48,4.36,4.48,,Whisper估计时间；原文词时间待MFA步骤
-wny0OAz3g8$_$2,match,19,poverty,21,poverty,False,4.48,4.78,4.48,4.78,,Whisper估计时间；原文词时间待MFA步骤
-wny0OAz3g8$_$2,match,20,and,22,and,False,4.96,5.06,4.96,5.06,,Whisper估计时间；原文词时间待MFA步骤
-wny0OAz3g8$_$2,match,21,more,23,more,False,5.06,5.22,5.06,5.22,,Whisper估计时间；原文词时间待MFA步骤
-wny0OAz3g8$_$2,match,22,criminal,24,criminal,False,5.22,5.52,5.22,5.52,,Whisper估计时间；原文词时间待MFA步骤
-wny0OAz3g8$_$2,match,23,behavior,25,behavior,False,5.52,5.88,5.52,5.88,,Whisper估计时间；原文词时间待MFA步骤
-wny0OAz3g8$_$5,match,1,This,1,This,False,0.0,0.68,0.0,0.68,,Whisper估计时间；原文词时间待MFA步骤
-wny0OAz3g8$_$5,match,2,is,2,is,False,0.68,0.84,0.68,0.84,,Whisper估计时间；原文词时间待MFA步骤
-wny0OAz3g8$_$5,match,3,what's,3,what's,False,0.84,1.1,0.84,1.1,,Whisper估计时间；原文词时间待MFA步骤
-wny0OAz3g8$_$5,match,4,now,4,now,False,1.1,1.24,1.1,1.24,,Whisper估计时间；原文词时间待MFA步骤
-wny0OAz3g8$_$5,match,5,known,5,known,False,1.24,1.44,1.24,1.44,,Whisper估计时间；原文词时间待MFA步骤
-wny0OAz3g8$_$5,match,6,as,6,as,False,1.44,1.66,1.44,1.66,,Whisper估计时间；原文词时间待MFA步骤
-wny0OAz3g8$_$5,match,7,racial,7,racial,False,1.66,1.92,1.66,1.92,,Whisper估计时间；原文词时间待MFA步骤
-wny0OAz3g8$_$5,match,8,formation,8,formation,False,1.92,2.28,1.92,2.28,,Whisper估计时间；原文词时间待MFA步骤
-wny0OAz3g8$_$5,match,9,theory,9,theory,False,2.28,2.76,2.28,2.76,,Whisper估计时间；原文词时间待MFA步骤
-wny0OAz3g8$_$5,match,10,a,10,a,False,3.12,3.16,3.12,3.16,,Whisper估计时间；原文词时间待MFA步骤
-wny0OAz3g8$_$5,match,11,theory,11,theory,False,3.16,3.3,3.16,3.3,,Whisper估计时间；原文词时间待MFA步骤
-wny0OAz3g8$_$5,match,12,formalized,12,formalized,False,3.3,3.86,3.3,3.86,,Whisper估计时间；原文词时间待MFA步骤
-wny0OAz3g8$_$5,match,13,by,13,by,False,3.86,4.04,3.86,4.04,,Whisper估计时间；原文词时间待MFA步骤
-wny0OAz3g8$_$5,match,14,modern,14,modern,False,4.04,4.3,4.04,4.3,,Whisper估计时间；原文词时间待MFA步骤
-wny0OAz3g8$_$5,match,15,sociologists,15,sociologists,False,4.3,4.86,4.3,4.86,,Whisper估计时间；原文词时间待MFA步骤
-wny0OAz3g8$_$5,match,16,Michael,16,Michael,False,4.86,5.1,4.86,5.1,,Whisper估计时间；原文词时间待MFA步骤
-wny0OAz3g8$_$5,match,17,Omi,17,Omi,False,5.1,5.44,5.1,5.44,,Whisper估计时间；原文词时间待MFA步骤
-wny0OAz3g8$_$5,match,18,and,18,and,False,5.44,5.62,5.44,5.62,,Whisper估计时间；原文词时间待MFA步骤
-wny0OAz3g8$_$5,match,19,Howard,19,Howard,False,5.62,5.88,5.62,5.88,,Whisper估计时间；原文词时间待MFA步骤
-wny0OAz3g8$_$5,match,20,Winant,20,Winant,False,5.88,6.16,5.88,6.16,,Whisper估计时间；原文词时间待MFA步骤
-wny0OAz3g8$_$7,insertion_whisper,,,1,forces,False,0.0,0.44,0.0,0.44,,Whisper估计时间；原文词时间待MFA步骤
-wny0OAz3g8$_$7,match,1,Omi,2,Omi,False,0.62,0.72,0.62,0.72,,Whisper估计时间；原文词时间待MFA步骤
-wny0OAz3g8$_$7,match,2,and,3,and,False,0.72,0.84,0.72,0.84,,Whisper估计时间；原文词时间待MFA步骤
-wny0OAz3g8$_$7,match,3,Winant,4,Winant,False,0.84,1.0,0.84,1.0,,Whisper估计时间；原文词时间待MFA步骤
-wny0OAz3g8$_$7,match,4,argue,5,argue,False,1.0,1.26,1.0,1.26,,Whisper估计时间；原文词时间待MFA步骤
-wny0OAz3g8$_$7,match,5,that,6,that,False,1.26,1.44,1.26,1.44,,Whisper估计时间；原文词时间待MFA步骤
-wny0OAz3g8$_$7,match,6,the,7,the,False,1.44,1.54,1.44,1.54,,Whisper估计时间；原文词时间待MFA步骤
-wny0OAz3g8$_$7,match,7,concept,8,concept,False,1.54,1.84,1.54,1.84,,Whisper估计时间；原文词时间待MFA步骤
-wny0OAz3g8$_$7,match,8,of,9,of,False,1.84,2.02,1.84,2.02,,Whisper估计时间；原文词时间待MFA步骤
-wny0OAz3g8$_$7,match,9,race,10,race,False,2.02,2.2,2.02,2.2,,Whisper估计时间；原文词时间待MFA步骤
-wny0OAz3g8$_$7,match,10,came,11,came,False,2.2,2.44,2.2,2.44,,Whisper估计时间；原文词时间待MFA步骤
-wny0OAz3g8$_$7,match,11,about,12,about,False,2.44,2.64,2.44,2.64,,Whisper估计时间；原文词时间待MFA步骤
-wny0OAz3g8$_$7,match,12,as,13,as,False,2.64,2.84,2.64,2.84,,Whisper估计时间；原文词时间待MFA步骤
-wny0OAz3g8$_$7,match,13,a,14,a,False,2.84,2.9,2.84,2.9,,Whisper估计时间；原文词时间待MFA步骤
-wny0OAz3g8$_$7,match,14,tool,15,tool,False,2.9,3.1,2.9,3.1,,Whisper估计时间；原文词时间待MFA步骤
-wny0OAz3g8$_$7,match,15,to,16,to,False,3.1,3.28,3.1,3.28,,Whisper估计时间；原文词时间待MFA步骤
-wny0OAz3g8$_$7,match,16,justify,17,justify,False,3.28,3.72,3.28,3.72,,Whisper估计时间；原文词时间待MFA步骤
-wny0OAz3g8$_$7,match,17,and,18,and,False,3.72,3.96,3.72,3.96,,Whisper估计时间；原文词时间待MFA步骤
-wny0OAz3g8$_$7,match,18,maintain,19,maintain,False,3.96,4.36,3.96,4.36,,Whisper估计时间；原文词时间待MFA步骤
-wny0OAz3g8$_$7,match,19,the,20,the,False,4.36,4.6,4.36,4.6,,Whisper估计时间；原文词时间待MFA步骤
-wny0OAz3g8$_$7,match,20,economic,21,economic,False,4.6,4.98,4.6,4.98,,Whisper估计时间；原文词时间待MFA步骤
-wny0OAz3g8$_$7,match,21,and,22,and,False,4.98,5.2,4.98,5.2,,Whisper估计时间；原文词时间待MFA步骤
-wny0OAz3g8$_$7,match,22,political,23,political,False,5.2,5.5,5.2,5.5,,Whisper估计时间；原文词时间待MFA步骤
-wny0OAz3g8$_$7,match,23,power,24,power,False,5.5,5.9,5.5,5.9,,Whisper估计时间；原文词时间待MFA步骤
-wny0OAz3g8$_$7,match,24,held,25,held,False,5.9,6.18,5.9,6.18,,Whisper估计时间；原文词时间待MFA步骤
-wny0OAz3g8$_$7,match,25,by,26,by,False,6.18,6.38,6.18,6.38,,Whisper估计时间；原文词时间待MFA步骤
-wny0OAz3g8$_$7,match,26,those,27,those,False,6.38,6.5,6.38,6.5,,Whisper估计时间；原文词时间待MFA步骤
-wny0OAz3g8$_$7,match,27,of,28,of,False,6.5,6.66,6.5,6.66,,Whisper估计时间；原文词时间待MFA步骤
-wny0OAz3g8$_$7,match,28,European,29,European,False,6.66,7.0,6.66,7.0,,Whisper估计时间；原文词时间待MFA步骤
-wny0OAz3g8$_$7,match,29,descent,30,descent,False,7.0,7.4,7.0,7.4,,Whisper估计时间；原文词时间待MFA步骤
-wny0OAz3g8$_$7,insertion_whisper,,,31,Another,False,7.64,7.78,7.64,7.78,,Whisper估计时间；原文词时间待MFA步骤
-wny0OAz3g8$_$9,insertion_whisper,,,1,Wilson,False,0.0,0.38,0.0,0.38,,Whisper估计时间；原文词时间待MFA步骤
-wny0OAz3g8$_$9,match,1,He,2,He,False,0.54,0.62,0.54,0.62,,Whisper估计时间；原文词时间待MFA步骤
-wny0OAz3g8$_$9,match,2,explores,3,explores,False,0.62,0.92,0.62,0.92,,Whisper估计时间；原文词时间待MFA步骤
-wny0OAz3g8$_$9,match,3,why,4,why,False,0.92,1.16,0.92,1.16,,Whisper估计时间；原文词时间待MFA步骤
-wny0OAz3g8$_$9,match,4,Black,5,black,False,1.16,1.32,1.16,1.32,,Whisper估计时间；原文词时间待MFA步骤
-wny0OAz3g8$_$9,match,5,and,6,and,False,1.32,1.46,1.32,1.46,,Whisper估计时间；原文词时间待MFA步骤
-wny0OAz3g8$_$9,match,6,White,7,white,False,1.46,1.6,1.46,1.6,,Whisper估计时间；原文词时间待MFA步骤
-wny0OAz3g8$_$9,match,7,Americans,8,Americans,False,1.6,1.96,1.6,1.96,,Whisper估计时间；原文词时间待MFA步骤
-wny0OAz3g8$_$9,match,8,tend,9,tend,False,1.96,2.22,1.96,2.22,,Whisper估计时间；原文词时间待MFA步骤
-wny0OAz3g8$_$9,match,9,to,10,to,False,2.22,2.36,2.22,2.36,,Whisper估计时间；原文词时间待MFA步骤
-wny0OAz3g8$_$9,match,10,have,11,have,False,2.36,2.52,2.36,2.52,,Whisper估计时间；原文词时间待MFA步骤
-wny0OAz3g8$_$9,match,11,such,12,such,False,2.52,2.68,2.52,2.68,,Whisper估计时间；原文词时间待MFA步骤
-wny0OAz3g8$_$9,match,12,different,13,different,False,2.68,3.08,2.68,3.08,,Whisper估计时间；原文词时间待MFA步骤
-wny0OAz3g8$_$9,match,13,outcomes,14,outcomes,False,3.08,3.54,3.08,3.54,,Whisper估计时间；原文词时间待MFA步骤
-wny0OAz3g8$_$9,match,14,in,15,in,False,3.54,3.8,3.54,3.8,,Whisper估计时间；原文词时间待MFA步骤
-wny0OAz3g8$_$9,match,15,terms,16,terms,False,3.8,3.92,3.8,3.92,,Whisper估计时间；原文词时间待MFA步骤
-wny0OAz3g8$_$9,match,16,of,17,of,False,3.92,4.06,3.92,4.06,,Whisper估计时间；原文词时间待MFA步骤
-wny0OAz3g8$_$9,match,17,income,18,income,False,4.06,4.44,4.06,4.44,,Whisper估计时间；原文词时间待MFA步骤
-wny0OAz3g8$_$9,match,18,education,19,education,False,4.62,4.98,4.62,4.98,,Whisper估计时间；原文词时间待MFA步骤
-wny0OAz3g8$_$9,match,19,and,20,and,False,5.2,5.26,5.2,5.26,,Whisper估计时间；原文词时间待MFA步骤
-wny0OAz3g8$_$9,match,20,more,21,more,False,5.26,5.48,5.26,5.48,,Whisper估计时间；原文词时间待MFA步骤
-571d8cVauQ$_$0,match,1,This,1,This,False,0.6999999999999995,1.18,0.6999999999999995,1.18,,Whisper估计时间；原文词时间待MFA步骤
-571d8cVauQ$_$0,match,2,is,2,is,False,1.18,1.3,1.18,1.3,,Whisper估计时间；原文词时间待MFA步骤
-571d8cVauQ$_$0,match,3,Rhett,3,Rhett,False,1.3,1.52,1.3,1.52,,Whisper估计时间；原文词时间待MFA步骤
-571d8cVauQ$_$0,match,4,Reiger,4,Reiger,False,1.52,1.84,1.52,1.84,,Whisper估计时间；原文词时间待MFA步骤
-571d8cVauQ$_$0,match,5,White,5,White,False,2.02,2.12,2.02,2.12,,Whisper估计时间；原文词时间待MFA步骤
-571d8cVauQ$_$0,match,6,Caspian,6,Caspian,False,2.12,2.56,2.12,2.56,,Whisper估计时间；原文词时间待MFA步骤
-571d8cVauQ$_$0,match,7,Studios,7,Studios,False,2.56,2.9,2.56,2.9,,Whisper估计时间；原文词时间待MFA步骤
-571d8cVauQ$_$0,match,8,on,8,on,False,3.14,3.24,3.14,3.24,,Whisper估计时间；原文词时间待MFA步骤
-571d8cVauQ$_$0,match,9,behalf,9,behalf,False,3.24,3.46,3.24,3.46,,Whisper估计时间；原文词时间待MFA步骤
-571d8cVauQ$_$0,match,10,of,10,of,False,3.46,3.68,3.46,3.68,,Whisper估计时间；原文词时间待MFA步骤
-571d8cVauQ$_$0,match,11,Expert,11,Expert,False,3.68,3.96,3.68,3.96,,Whisper估计时间；原文词时间待MFA步骤
-571d8cVauQ$_$0,match,12,Village,12,Village,False,3.96,4.38,3.96,4.38,,Whisper估计时间；原文词时间待MFA步骤
-571d8cVauQ$_$5,match,1,So,1,So,False,0.0,0.64,0.0,0.64,,Whisper估计时间；原文词时间待MFA步骤
-571d8cVauQ$_$5,match,2,very,2,very,False,0.64,0.94,0.64,0.94,,Whisper估计时间；原文词时间待MFA步骤
-571d8cVauQ$_$5,match,3,important,3,important,False,0.94,1.26,0.94,1.26,,Whisper估计时间；原文词时间待MFA步骤
-571d8cVauQ$_$5,match,4,to,4,to,False,1.26,1.48,1.26,1.48,,Whisper估计时间；原文词时间待MFA步骤
-571d8cVauQ$_$5,match,5,go,5,go,False,1.48,1.74,1.48,1.74,,Whisper估计时间；原文词时间待MFA步骤
-571d8cVauQ$_$5,match,6,out,6,out,False,1.74,2.04,1.74,2.04,,Whisper估计时间；原文词时间待MFA步骤
-571d8cVauQ$_$5,match,7,to,7,to,False,2.04,2.6,2.04,2.6,,Whisper估计时间；原文词时间待MFA步骤
-571d8cVauQ$_$5,match,8,the,8,the,False,2.6,2.74,2.6,2.74,,Whisper估计时间；原文词时间待MFA步骤
-571d8cVauQ$_$5,match,9,locations,9,locations,False,2.74,3.3,2.74,3.3,,Whisper估计时间；原文词时间待MFA步骤
-571d8cVauQ$_$5,match,10,walk,10,walk,False,3.3,4.0,3.3,4.0,,Whisper估计时间；原文词时间待MFA步骤
-571d8cVauQ$_$5,match,11,around,11,around,False,4.0,4.4,4.0,4.4,,Whisper估计时间；原文词时间待MFA步骤
-571d8cVauQ$_$5,match,12,talk,12,talk,False,4.66,4.9,4.66,4.9,,Whisper估计时间；原文词时间待MFA步骤
-571d8cVauQ$_$5,match,13,with,13,with,False,4.9,5.1,4.9,5.1,,Whisper估计时间；原文词时间待MFA步骤
-571d8cVauQ$_$5,match,14,the,14,the,False,5.1,5.24,5.1,5.24,,Whisper估计时间；原文词时间待MFA步骤
-571d8cVauQ$_$5,match,15,owners,15,owners,False,5.24,5.48,5.24,5.48,,Whisper估计时间；原文词时间待MFA步骤
-571d8cVauQ$_$5,match,16,if,16,if,False,5.48,5.7,5.48,5.7,,Whisper估计时间；原文词时间待MFA步骤
-571d8cVauQ$_$5,match,17,you,17,you,False,5.7,5.86,5.7,5.86,,Whisper估计时间；原文词时间待MFA步骤
-571d8cVauQ$_$5,match,18,can,18,can,False,5.86,6.14,5.86,6.14,,Whisper估计时间；原文词时间待MFA步骤
-571d8cVauQ$_$5,match,19,tell,19,tell,False,6.4,6.62,6.4,6.62,,Whisper估计时间；原文词时间待MFA步骤
-571d8cVauQ$_$5,match,20,them,20,them,False,6.62,6.8,6.62,6.8,,Whisper估计时间；原文词时间待MFA步骤
-571d8cVauQ$_$5,match,21,what,21,what,False,6.8,6.94,6.8,6.94,,Whisper估计时间；原文词时间待MFA步骤
-571d8cVauQ$_$5,match,22,you're,22,you're,False,6.94,7.12,6.94,7.12,,Whisper估计时间；原文词时间待MFA步骤
-571d8cVauQ$_$5,match,23,doing,23,doing,False,7.12,7.4,7.12,7.4,,Whisper估计时间；原文词时间待MFA步骤
-571d8cVauQ$_$5,match,24,build,24,build,False,7.52,7.86,7.52,7.86,,Whisper估计时间；原文词时间待MFA步骤
